title,description,link,query
"광화문서 끝난 게 아니다... 아미, BTS공연 뒤 몰려간 곳은 - 중앙일보","<a href=""https://news.google.com/rss/articles/CBMiVkFVX3lxTE1TZl9QYThxZDB4ek1nSjlZZkNWMTRkSmh4bWdpVVNqMlVPX2RVd2FQelFaTHRjbmg3OUs1bDh6TDhFM21Gd28zWndDQ3AwQzFBUmtfcE13?oc=5"" target=""_blank"">광화문서 끝난 게 아니다... 아미, BTS공연 뒤 몰려간 곳은</a>&nbsp;&nbsp;<font color=""#6f6f6f"">중앙일보</font>",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1TZl9QYThxZDB4ek1nSjlZZkNWMTRkSmh4bWdpVVNqMlVPX2RVd2FQelFaTHRjbmg3OUs1bDh6TDhFM21Gd28zWndDQ3AwQzFBUmtfcE13?oc=5,BTS
수천만명 몰려도 안 끊겼다…넷플릭스 BTS 라이브 뒤 ‘수익 쏠림’ 논란 [뉴스+] - v.daum.net,"<a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE1ERUN2aGhvdVFNb0tpV1VhaVBNSnBRUFVEV3RiTHlZczhfRzFjR2ZPc0VpV2RuazVuOWFNcGRBbERQcGVsUHVpUS1qVEtpNWc?oc=5"" target=""_blank"">수천만명 몰려도 안 끊겼다…넷플릭스 BTS 라이브 뒤 ‘수익 쏠림’ 논란 [뉴스+]</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1ERUN2aGhvdVFNb0tpV1VhaVBNSnBRUFVEV3RiTHlZczhfRzFjR2ZPc0VpV2RuazVuOWFNcGRBbERQcGVsUHVpUS1qVEtpNWc?oc=5,BTS
"'왕의 길' 걷는 BTS...넷플릭스 ""지상 최대 뷰잉 파티, 유일무이 경험"" 자신 - 지디넷코리아","<a href=""https://news.google.com/rss/articles/CBMiVkFVX3lxTFBrcG1RTzYzeHRLaC0yaUJoSWpUanlIQkFtTEFKa2JXRzZFSEduSUdyV2d3ckc1WVYtT2IzMDdwUTZTNVU3X2Q5TmJKaXJIaG8zdWtsSEpB?oc=5"" target=""_blank"">'왕의 길' 걷는 BTS...넷플릭스 ""지상 최대 뷰잉 파티, 유일무이 경험"" 자신</a>&nbsp;&nbsp;<font color=""#6f6f6f"">지디넷코리아</font>",https://news.google.com/rss/articles/CBMiVkFVX3lxTFBrcG1RTzYzeHRLaC0yaUJoSWpUanlIQkFtTEFKa2JXRzZFSEduSUdyV2d3ckc1WVYtT2IzMDdwUTZTNVU3X2Q5TmJKaXJIaG8zdWtsSEpB?oc=5,BTS
"美 스위프트 부럽지 않다, BTS 광화문 공연 이후 경제에 벌어질 일 - 조선일보","<a href=""https://news.google.com/rss/articles/CBMigAFBVV95cUxQaDFMQXhPaklocjhUOUdLN2htU1VCd0R0RGlDSVpTdGNaM3ZDZXBScXJudmFCWGtlYXROdUNYSVkzdW14N2dTYldHT0o0N3k0T3hqb1RKd3JaOE00aDdaMWxLRTZrRm1kbFdzM3ZmWmJBUEtTdnRTM0pTa0czb2g1cNIBlAFBVV95cUxOb2Jra3I4dFB1c3M2S0cwRTNSTVJDRi1CWEFOWUNTRXI5TFJtTDZXMWN5UGFiN0hyWHg4bWhjbWgyeW41LVJ1RmJOWWxKdmlFYlkyMnVacnBreHhjR3ZOUWdLQk41VWxsd1NKTjduTjZGSXZwb3NGdEJUbF9KdHFCdldoZjFta21aX2phQjVaZG15ZWJh?oc=5"" target=""_blank"">美 스위프트 부럽지 않다, BTS 광화문 공연 이후 경제에 벌어질 일</a>&nbsp;&nbsp;<font color=""#6f6f6f"">조선일보</font>",https://news.google.com/rss/articles/CBMigAFBVV95cUxQaDFMQXhPaklocjhUOUdLN2htU1VCd0R0RGlDSVpTdGNaM3ZDZXBScXJudmFCWGtlYXROdUNYSVkzdW14N2dTYldHT0o0N3k0T3hqb1RKd3JaOE00aDdaMWxLRTZrRm1kbFdzM3ZmWmJBUEtTdnRTM0pTa0czb2g1cNIBlAFBVV95cUxOb2Jra3I4dFB1c3M2S0cwRTNSTVJDRi1CWEFOWUNTRXI5TFJtTDZXMWN5UGFiN0hyWHg4bWhjbWgyeW41LVJ1RmJOWWxKdmlFYlkyMnVacnBreHhjR3ZOUWdLQk41VWxsd1NKTjduTjZGSXZwb3NGdEJUbF9KdHFCdldoZjFta21aX2phQjVaZG15ZWJh?oc=5,BTS
한국 ‘恨’부터 영웅 서사까지... BTS 무대의상에 담긴 의미 - 조선일보,"<a href=""https://news.google.com/rss/articles/CBMijAFBVV95cUxPbVpkQl9Kc3VLU25EY1ZKV3hrOS1tQzNtSXBYZlVZNVVOMUpGR0xZeWNTT1M2bDVwX25kMXNFQWsxb1YtR000WHdVR2VXeGRhQVNmQU9ub05VVEc1NVpaX2dueXVlVWJzZXRmQXFYU19UeF9EQ1JGdmR1aDFfS3haRE9ZN3RhU3dEcW80UNIBoAFBVV95cUxNemtqcVVmNEhITXhybXk2cUNnSWZaVG9LajVLTmhJajNSUWVSMVFNcHVNRlhWWDd1R3FlRzlUdVowSndYaTIzVjJXOE5vakxoWTVXSWdVS2k2YmJkLW9ibG1WM0pwU2hjNVhVaHZSeE1SRm1lbWEwcDNteUswWi1LMzFYcUQxaE10UlV3MlZpS1FvWWF2UzY2TVhMSXFBeHZz?oc=5"" target=""_blank"">한국 ‘恨’부터 영웅 서사까지... BTS 무대의상에 담긴 의미</a>&nbsp;&nbsp;<font color=""#6f6f6f"">조선일보</font>",https://news.google.com/rss/articles/CBMijAFBVV95cUxPbVpkQl9Kc3VLU25EY1ZKV3hrOS1tQzNtSXBYZlVZNVVOMUpGR0xZeWNTT1M2bDVwX25kMXNFQWsxb1YtR000WHdVR2VXeGRhQVNmQU9ub05VVEc1NVpaX2dueXVlVWJzZXRmQXFYU19UeF9EQ1JGdmR1aDFfS3haRE9ZN3RhU3dEcW80UNIBoAFBVV95cUxNemtqcVVmNEhITXhybXk2cUNnSWZaVG9LajVLTmhJajNSUWVSMVFNcHVNRlhWWDd1R3FlRzlUdVowSndYaTIzVjJXOE5vakxoWTVXSWdVS2k2YmJkLW9ibG1WM0pwU2hjNVhVaHZSeE1SRm1lbWEwcDNteUswWi1LMzFYcUQxaE10UlV3MlZpS1FvWWF2UzY2TVhMSXFBeHZz?oc=5,BTS
무사고 BTS 공연에 ‘시 추산 4만명’…행정력 1만명 동원 논란 남아 - 한겨레,"<a href=""https://news.google.com/rss/articles/CBMickFVX3lxTFBtNTA1UVRHVkI5b2ZySlRJQUhkTmNVS3RnZUJkVElpbG1EUmd4RnpDZkNhbVVZR3Nmc3lkZGVWdE1FMlJLUkRFVHZTd1dSRC1kQm04WWxZWThSbW5hckNvak5QQzFrSGVSRkxISE9aVlF1dw?oc=5"" target=""_blank"">무사고 BTS 공연에 ‘시 추산 4만명’…행정력 1만명 동원 논란 남아</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한겨레</font>",https://news.google.com/rss/articles/CBMickFVX3lxTFBtNTA1UVRHVkI5b2ZySlRJQUhkTmNVS3RnZUJkVElpbG1EUmd4RnpDZkNhbVVZR3Nmc3lkZGVWdE1FMlJLUkRFVHZTd1dSRC1kQm04WWxZWThSbW5hckNvak5QQzFrSGVSRkxISE9aVlF1dw?oc=5,BTS
BTS 광화문 공연 ‘D-2’···경복궁 내 근정문부터 월대 거치는 ‘왕의 길’ 따라 무대로 - 경향신문,"<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE5MN0xVdjE2MGF2OFljU2Y0TTBhZ0tFeWk2U0dpY19RWDBMS19vNVVUSzBaOVRtc19HUzdzTlh2NHcwVF9FMWFrZ1RsMjRfLVZjZzNpSnJnZnVwZ9IBX0FVX3lxTE1NOXJUS2NWdnAtMXZ2OE1wa1VsVGhvZUF1Wm9TNHgzbExPcTIwVkJRc1o5Qi02TnRYY29xYU42MW1BVFpaWEFPNHpxWlM2RmQwNHZPNUMzSVo2amUtdFFN?oc=5"" target=""_blank"">BTS 광화문 공연 ‘D-2’···경복궁 내 근정문부터 월대 거치는 ‘왕의 길’ 따라 무대로</a>&nbsp;&nbsp;<font color=""#6f6f6f"">경향신문</font>",https://news.google.com/rss/articles/CBMiWkFVX3lxTE5MN0xVdjE2MGF2OFljU2Y0TTBhZ0tFeWk2U0dpY19RWDBMS19vNVVUSzBaOVRtc19HUzdzTlh2NHcwVF9FMWFrZ1RsMjRfLVZjZzNpSnJnZnVwZ9IBX0FVX3lxTE1NOXJUS2NWdnAtMXZ2OE1wa1VsVGhvZUF1Wm9TNHgzbExPcTIwVkJRc1o5Qi02TnRYY29xYU42MW1BVFpaWEFPNHpxWlM2RmQwNHZPNUMzSVo2amUtdFFN?oc=5,BTS
[속보]BTS 공연이 시작됐다…광화문에 4만2000여명 모여 - 문화일보,"<a href=""https://news.google.com/rss/articles/CBMiUEFVX3lxTE5lQXQ5b1BaVVNrbC1VZVl3YzF4S2RabGZ4d1J5dzNGWjR2em11V0UzTktwT0RiU3VmRUMyRnYwbTNzUURteEhDeGh3bGZVTVB6?oc=5"" target=""_blank"">[속보]BTS 공연이 시작됐다…광화문에 4만2000여명 모여</a>&nbsp;&nbsp;<font color=""#6f6f6f"">문화일보</font>",https://news.google.com/rss/articles/CBMiUEFVX3lxTE5lQXQ5b1BaVVNrbC1VZVl3YzF4S2RabGZ4d1J5dzNGWjR2em11V0UzTktwT0RiU3VmRUMyRnYwbTNzUURteEhDeGh3bGZVTVB6?oc=5,BTS
"‘26만 인파 예상’ BTS 광화문…“넘어지면 양팔 머리로, 몸은 공처럼” - 한겨레","<a href=""https://news.google.com/rss/articles/CBMickFVX3lxTE1kUk5lMDJ4cEZtWWZYOFc0SGdNRXRFcXNNUVN6QUx5aEIyV291aS16WlpFZGRpMlNmcDRreEZLcUVuS25DN2IxSUc3TG9SS1VXNDBsWE90OEhGMEY0cmtsNlVRWksxY1NmWVF6a3lnX0RfQQ?oc=5"" target=""_blank"">‘26만 인파 예상’ BTS 광화문…“넘어지면 양팔 머리로, 몸은 공처럼”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한겨레</font>",https://news.google.com/rss/articles/CBMickFVX3lxTE1kUk5lMDJ4cEZtWWZYOFc0SGdNRXRFcXNNUVN6QUx5aEIyV291aS16WlpFZGRpMlNmcDRreEZLcUVuS25DN2IxSUc3TG9SS1VXNDBsWE90OEhGMEY0cmtsNlVRWksxY1NmWVF6a3lnX0RfQQ?oc=5,BTS
전쟁 지휘하는 인공지능…‘완전자율무기’ 향한 위험한 속도전 - 한겨레,"<a href=""https://news.google.com/rss/articles/CBMiggFBVV95cUxOTW9vYzF0blhjYzVySVByQ09RUTA0MjZXeTVDLU5OV3puRTM3ZnlvaGUzTGNmbFFZQ0dld1NRQkNaMU15NUxYRE53MEhsSk9USjNkdC1IUXl0am1ObWswbC1QRV8yTjFPNERpYmRtVDRZV3hfU0JEXzNmMHRHSlR2X0pR?oc=5"" target=""_blank"">전쟁 지휘하는 인공지능…‘완전자율무기’ 향한 위험한 속도전</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한겨레</font>",https://news.google.com/rss/articles/CBMiggFBVV95cUxOTW9vYzF0blhjYzVySVByQ09RUTA0MjZXeTVDLU5OV3puRTM3ZnlvaGUzTGNmbFFZQ0dld1NRQkNaMU15NUxYRE53MEhsSk9USjNkdC1IUXl0am1ObWswbC1QRV8yTjFPNERpYmRtVDRZV3hfU0JEXzNmMHRHSlR2X0pR?oc=5,인공지능
인공지능 중점학교 1141곳 선정 AI 수업 확대 등 385억 지원 - 대한민국 정책브리핑,"<a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTE11Y2RYR1BDQVFSbktUUUlRMl94V05XMF9ISDVMd3hfWkRZMFlfMWNYVFpOMUhnSzV5ajNJNG93bkVQNXg1eUhvNDFzUXBuaGZiMUJSX0R2LThWcW81WVNCM19VemplZmNPOVhHTA?oc=5"" target=""_blank"">인공지능 중점학교 1141곳 선정 AI 수업 확대 등 385억 지원</a>&nbsp;&nbsp;<font color=""#6f6f6f"">대한민국 정책브리핑</font>",https://news.google.com/rss/articles/CBMibEFVX3lxTE11Y2RYR1BDQVFSbktUUUlRMl94V05XMF9ISDVMd3hfWkRZMFlfMWNYVFpOMUhnSzV5ajNJNG93bkVQNXg1eUhvNDFzUXBuaGZiMUJSX0R2LThWcW81WVNCM19VemplZmNPOVhHTA?oc=5,인공지능
"""인공지능(AI) 생성코드 늘수록 의료기기 보안 점검 강화 필요"" - 히트뉴스","<a href=""https://news.google.com/rss/articles/CBMia0FVX3lxTFBlZXJNdFI1VjRTU29FcTdWZHBaazJ5bjlSamRNalh4bUNpMHRSZXJLejZybjZPZTZPYVlEZGNQbnJGQlVmc1VmQWFKZ1ZoZnROUEstNzZIYnplb3dGVDE0TVF1dGdQMFB5aWpn?oc=5"" target=""_blank"">""인공지능(AI) 생성코드 늘수록 의료기기 보안 점검 강화 필요""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">히트뉴스</font>",https://news.google.com/rss/articles/CBMia0FVX3lxTFBlZXJNdFI1VjRTU29FcTdWZHBaazJ5bjlSamRNalh4bUNpMHRSZXJLejZybjZPZTZPYVlEZGNQbnJGQlVmc1VmQWFKZ1ZoZnROUEstNzZIYnplb3dGVDE0TVF1dGdQMFB5aWpn?oc=5,인공지능
산업 인공지능 전환 생태계 조성 ‘박차’ - v.daum.net,"<a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTFBRVmdJejNsNFVjQXd2NGQ2QTk5T09BcUE3VE1WTFZhRG9aWnhkM1lrZkR2OWZJcFNhbVZYMmdOX3pqcnkxcHJtVlhIUG01Rm8?oc=5"" target=""_blank"">산업 인공지능 전환 생태계 조성 ‘박차’</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBRVmdJejNsNFVjQXd2NGQ2QTk5T09BcUE3VE1WTFZhRG9aWnhkM1lrZkR2OWZJcFNhbVZYMmdOX3pqcnkxcHJtVlhIUG01Rm8?oc=5,인공지능
"자율형 인공지능(에이전틱 AI) 시대, 소프트웨어 산업 대응 방안 모색 - 법률신문","<a href=""https://news.google.com/rss/articles/CBMibkFVX3lxTFBYTGRWOWY1YkZvZDV5dTlldThsblc0c1pjNVJTTjJoNmlCQnh5eVkwOTFwS0ZBQ2tNOW56bkJ6N210XzRHVllaT1VQOFh2bUN2NFJzWEZ6eVpfSnVfYWJ4ZmppSTVhVVZYYlNFOHRB0gFyQVVfeXFMT2xwRjJ6MFdzZkVVLVFxd0d0SG5td1pfMDJFaS1wZXlVSUNKaG9nbWs0VDRkT3JGQXhfNEM4Wjh0cjVWbGp4LXlUcXAzeXVBZGc0NEZ5WHpuN1Rua2lSbUk2c1Z2RHNFS28yMXRwOTJSeFNR?oc=5"" target=""_blank"">자율형 인공지능(에이전틱 AI) 시대, 소프트웨어 산업 대응 방안 모색</a>&nbsp;&nbsp;<font color=""#6f6f6f"">법률신문</font>",https://news.google.com/rss/articles/CBMibkFVX3lxTFBYTGRWOWY1YkZvZDV5dTlldThsblc0c1pjNVJTTjJoNmlCQnh5eVkwOTFwS0ZBQ2tNOW56bkJ6N210XzRHVllaT1VQOFh2bUN2NFJzWEZ6eVpfSnVfYWJ4ZmppSTVhVVZYYlNFOHRB0gFyQVVfeXFMT2xwRjJ6MFdzZkVVLVFxd0d0SG5td1pfMDJFaS1wZXlVSUNKaG9nbWs0VDRkT3JGQXhfNEM4Wjh0cjVWbGp4LXlUcXAzeXVBZGc0NEZ5WHpuN1Rua2lSbUk2c1Z2RHNFS28yMXRwOTJSeFNR?oc=5,인공지능
"“인공지능 대전환 시대, 한국형 컨트롤타워 역할” - 데일리메디","<a href=""https://news.google.com/rss/articles/CBMiaEFVX3lxTE1IMDA5ckdTc3RHWWp2NUdTdGx5a2kwc240eGQ1YW44STBpNW9YazZrME5FSXptcklZYUR5am1HNG1WT292dTFhUFFiZkJfZzdRVDVOWGl3NXFmdDdtektlNTlkaWt6bVZG?oc=5"" target=""_blank"">“인공지능 대전환 시대, 한국형 컨트롤타워 역할”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">데일리메디</font>",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1IMDA5ckdTc3RHWWp2NUdTdGx5a2kwc240eGQ1YW44STBpNW9YazZrME5FSXptcklZYUR5am1HNG1WT292dTFhUFFiZkJfZzdRVDVOWGl3NXFmdDdtektlNTlkaWt6bVZG?oc=5,인공지능
"“인공지능이 지켜주는 일상 속 안전”...국토부, 2년간 750억 투입해 AI 기술 상용화 지원 - 인공지능신문","<a href=""https://news.google.com/rss/articles/CBMiZ0FVX3lxTE51NWNJa2pIa2xmVmNfXzAwWElxRmptWVowT3hocVgxU2tlRUlyc3g0YlpObDNHRnBlVlF6UXhUeDBwX29Ra0Nkd0RaWjE5WEE3OFNFTFBFa1NMNzlJT3ZZeTFQVnhndFk?oc=5"" target=""_blank"">“인공지능이 지켜주는 일상 속 안전”...국토부, 2년간 750억 투입해 AI 기술 상용화 지원</a>&nbsp;&nbsp;<font color=""#6f6f6f"">인공지능신문</font>",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE51NWNJa2pIa2xmVmNfXzAwWElxRmptWVowT3hocVgxU2tlRUlyc3g0YlpObDNHRnBlVlF6UXhUeDBwX29Ra0Nkd0RaWjE5WEE3OFNFTFBFa1NMNzlJT3ZZeTFQVnhndFk?oc=5,인공지능
직원 대상 인공지능(AI) 활용 교육 나서 - 농민신문,"<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTFB1SlBSLXFIQVZPUzNBUXZWSVF5QmNiSm9ibE82NERaLTNJdXZrRENTRWZaMGVkbUpYYVc5cWtiNllmdXRrdTNYR2FwU3FvUHEwekpkQURqQ3pJQQ?oc=5"" target=""_blank"">직원 대상 인공지능(AI) 활용 교육 나서</a>&nbsp;&nbsp;<font color=""#6f6f6f"">농민신문</font>",https://news.google.com/rss/articles/CBMiWkFVX3lxTFB1SlBSLXFIQVZPUzNBUXZWSVF5QmNiSm9ibE82NERaLTNJdXZrRENTRWZaMGVkbUpYYVc5cWtiNllmdXRrdTNYR2FwU3FvUHEwekpkQURqQ3pJQQ?oc=5,인공지능
[포토] 인공지능 로봇으로 치매 치료 - 전자신문,"<a href=""https://news.google.com/rss/articles/CBMiTkFVX3lxTE8xZUlXM29uaFVqTy1IYjhUbGJ6bDF3SGJydTJzUDYtR01wWjNiMmFicExqV2VIMkttbkhwOXJZdW1ldnIwbzFoRkxsUlVYQQ?oc=5"" target=""_blank"">[포토] 인공지능 로봇으로 치매 치료</a>&nbsp;&nbsp;<font color=""#6f6f6f"">전자신문</font>",https://news.google.com/rss/articles/CBMiTkFVX3lxTE8xZUlXM29uaFVqTy1IYjhUbGJ6bDF3SGJydTJzUDYtR01wWjNiMmFicExqV2VIMkttbkhwOXJZdW1ldnIwbzFoRkxsUlVYQQ?oc=5,인공지능
"한국데이터인공지능법정책학회, 세미나 개최 - 법률신문","<a href=""https://news.google.com/rss/articles/CBMibkFVX3lxTE5jcjZKeEJ6Zk5XVWQ3aGN5eEZ2ZmVrYzRVZy1Ba2xYQjYyY3lmMGtYZFlkWU5YaXBJOV80UHp0RXNfekFaZlVlSUZVamJsbl9xUjVQRGVHNzZpUGhkNlVLUEtCa0NCREJYRXcxYVNn0gFyQVVfeXFMUGJpZW5UUUZxc1hjZlpSMy1YR2w4SHFQTGNraXlFRlBsWllibGhmOU9aVzRqU1VlZXNvMkk1b0tySERYZG1RS3Nham5sZzVsRXJnQXhIQmlTclJTNFlRUUNaeDhyLUtXZDhpSkJpS0VreVNB?oc=5"" target=""_blank"">한국데이터인공지능법정책학회, 세미나 개최</a>&nbsp;&nbsp;<font color=""#6f6f6f"">법률신문</font>",https://news.google.com/rss/articles/CBMibkFVX3lxTE5jcjZKeEJ6Zk5XVWQ3aGN5eEZ2ZmVrYzRVZy1Ba2xYQjYyY3lmMGtYZFlkWU5YaXBJOV80UHp0RXNfekFaZlVlSUZVamJsbl9xUjVQRGVHNzZpUGhkNlVLUEtCa0NCREJYRXcxYVNn0gFyQVVfeXFMUGJpZW5UUUZxc1hjZlpSMy1YR2w4SHFQTGNraXlFRlBsWllibGhmOU9aVzRqU1VlZXNvMkk1b0tySERYZG1RS3Nham5sZzVsRXJnQXhIQmlTclJTNFlRUUNaeDhyLUtXZDhpSkJpS0VreVNB?oc=5,인공지능
"배경훈 부총리, 4대 과기원 - 지역 인공지능 전환 협력기업 업무협약식 참석 - 인공지능신문","<a href=""https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5tdWpnbUt0N1Juby0tR3NLUVB6dk9faUZ1MGZuUEJJbVE3cURHZHJMUnZncmI0aGdzT0lpeEpkcHd2ZWNUSVBiMExhUG1YVDBTa19TX2tjX1RYdmdseHhSWU9QYW1Xb3c?oc=5"" target=""_blank"">배경훈 부총리, 4대 과기원 - 지역 인공지능 전환 협력기업 업무협약식 참석</a>&nbsp;&nbsp;<font color=""#6f6f6f"">인공지능신문</font>",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5tdWpnbUt0N1Juby0tR3NLUVB6dk9faUZ1MGZuUEJJbVE3cURHZHJMUnZncmI0aGdzT0lpeEpkcHd2ZWNUSVBiMExhUG1YVDBTa19TX2tjX1RYdmdseHhSWU9QYW1Xb3c?oc=5,인공지능
[기고] 인공지능(AI) 시대 '쓸모없는 인간' - v.daum.net,"<a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE1OdXMyQXZIc2w1S1czcmFuRHpNa25zMFg4aUVhSHFYRnlqZlkyM2FpQ1NXLXRTYklhOGdwV1VqQUdTVHRTRzdrbTM4N093Qjg?oc=5"" target=""_blank"">[기고] 인공지능(AI) 시대 '쓸모없는 인간'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1OdXMyQXZIc2w1S1czcmFuRHpNa25zMFg4aUVhSHFYRnlqZlkyM2FpQ1NXLXRTYklhOGdwV1VqQUdTVHRTRzdrbTM4N093Qjg?oc=5,인공지능
"경기도여성가족재단, ‘인공지능과 사회정책’ 포럼 … “인간이 더 나은 세상 디자인할 기회 얼마 남지 않아” - v.daum.net","<a href=""https://news.google.com/rss/articles/CBMiRkFVX3lxTFBCWFdDYXI5UjAwYWtUX1VENlVOcjBLZ0VqRDhkbkxTRFN5WFNiQmVXN3c4aGxHUnZvdlNDVDFuWDg4RVQxNXc?oc=5"" target=""_blank"">경기도여성가족재단, ‘인공지능과 사회정책’ 포럼 … “인간이 더 나은 세상 디자인할 기회 얼마 남지 않아”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiRkFVX3lxTFBCWFdDYXI5UjAwYWtUX1VENlVOcjBLZ0VqRDhkbkxTRFN5WFNiQmVXN3c4aGxHUnZvdlNDVDFuWDg4RVQxNXc?oc=5,인공지능
“사람은 무서워도 AI는 편해요”…우울할수록 인공지능에 말 건다 - v.daum.net,"<a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE90SThjel9hOEcyRHItdV9XQm1UOWlNblVGbElTSFBhVWpld0F0Ym9jUUIwdHZldUJ3SjEtcFhtZExzNExOMlBGV1lPRHo1Wms?oc=5"" target=""_blank"">“사람은 무서워도 AI는 편해요”…우울할수록 인공지능에 말 건다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiT0FVX3lxTE90SThjel9hOEcyRHItdV9XQm1UOWlNblVGbElTSFBhVWpld0F0Ym9jUUIwdHZldUJ3SjEtcFhtZExzNExOMlBGV1lPRHo1Wms?oc=5,인공지능
틀린 답하는 인공지능 건망증 치료한다 - 대전일보,"<a href=""https://news.google.com/rss/articles/CBMic0FVX3lxTE56RFVpSGFHTVl4ZWEyWjVpdW9LNklsNjh5QmdFa2tLVUhuWC1YM0JlXzVKcTRvc0pCa3htdkZEX0k0QzJKdUdTVTZLWUkzQzFqb21sRlIxQ3JwakRMTTk5c2hOc0FQX2FST0tUM3kxSFVPU1nSAXNBVV95cUxOekRVaUhhR01ZeGVhMlo1aXVvSzZJbDY4eUJnRWtrS1VIblgtWDNCZV81SnE0b3NKQmt4bXZGRF9JNEMySnVHU1U2S1lJM0Mxam9tbEZSMUNycGpETE05OXNoTnNBUF9hUk9LVDN5MUhVT1NZ?oc=5"" target=""_blank"">틀린 답하는 인공지능 건망증 치료한다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">대전일보</font>",https://news.google.com/rss/articles/CBMic0FVX3lxTE56RFVpSGFHTVl4ZWEyWjVpdW9LNklsNjh5QmdFa2tLVUhuWC1YM0JlXzVKcTRvc0pCa3htdkZEX0k0QzJKdUdTVTZLWUkzQzFqb21sRlIxQ3JwakRMTTk5c2hOc0FQX2FST0tUM3kxSFVPU1nSAXNBVV95cUxOekRVaUhhR01ZeGVhMlo1aXVvSzZJbDY4eUJnRWtrS1VIblgtWDNCZV81SnE0b3NKQmt4bXZGRF9JNEMySnVHU1U2S1lJM0Mxam9tbEZSMUNycGpETE05OXNoTnNBUF9hUk9LVDN5MUhVT1NZ?oc=5,인공지능
"축산물품질평가원, 인공지능 기반 돼지 품질 평가 장비 확대 보급 - 돼지와사람","<a href=""https://news.google.com/rss/articles/CBMiYkFVX3lxTE95S01kTnhjNmxkY2NrY3pLYS1xV3ZWUVlqRVBIRVl5SUFiSno4Rm9Vdm9tRFdRSExnT0tQdTZRWkhCQXFfbmlyaXlrc3JNMldPTkJIWVVUNXkyZjlhRVJvczhR?oc=5"" target=""_blank"">축산물품질평가원, 인공지능 기반 돼지 품질 평가 장비 확대 보급</a>&nbsp;&nbsp;<font color=""#6f6f6f"">돼지와사람</font>",https://news.google.com/rss/articles/CBMiYkFVX3lxTE95S01kTnhjNmxkY2NrY3pLYS1xV3ZWUVlqRVBIRVl5SUFiSno4Rm9Vdm9tRFdRSExnT0tQdTZRWkhCQXFfbmlyaXlrc3JNMldPTkJIWVVUNXkyZjlhRVJvczhR?oc=5,인공지능
거제 조선업 인공지능 전환 '협력 플랫폼' 출범 - knn.co.kr,"<a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTE1lUnV6SmkxaGxHX1pIOU1yU0s2UlJldk9lNi1tUjZYeEl6WjFoN1dBS0RoM2hQT2ZPQ0Q3N3JoQWpHYUdWeGF1ZHk5d1pXQ2J5RzdaVw?oc=5"" target=""_blank"">거제 조선업 인공지능 전환 '협력 플랫폼' 출범</a>&nbsp;&nbsp;<font color=""#6f6f6f"">knn.co.kr</font>",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1lUnV6SmkxaGxHX1pIOU1yU0s2UlJldk9lNi1tUjZYeEl6WjFoN1dBS0RoM2hQT2ZPQ0Q3N3JoQWpHYUdWeGF1ZHk5d1pXQ2J5RzdaVw?oc=5,인공지능
